#IDXCOL=1,DATACOL=3,SEP=' '
timeStep numberPedsInformed-PID12 numberPedsAll-PID12 percentageInformed-PID12
101 0 95 0.0
102 0 96 0.0
103 0 96 0.0
104 0 96 0.0
105 0 98 0.0
106 0 98 0.0
107 0 100 0.0
108 0 101 0.0
109 0 102 0.0
110 0 102 0.0
111 0 103 0.0
112 0 105 0.0
113 0 105 0.0
114 0 106 0.0
115 0 107 0.0
116 0 108 0.0
117 0 109 0.0
118 0 109 0.0
119 0 109 0.0
120 0 110 0.0
121 0 110 0.0
122 0 113 0.0
123 0 115 0.0
124 0 115 0.0
125 0 117 0.0
126 0 118 0.0
127 0 118 0.0
128 0 120 0.0
129 0 120 0.0
130 0 121 0.0
131 0 121 0.0
132 0 124 0.0
133 0 125 0.0
134 0 126 0.0
135 0 130 0.0
136 0 132 0.0
137 0 132 0.0
138 0 133 0.0
139 0 136 0.0
140 0 138 0.0
141 0 138 0.0
142 0 138 0.0
143 0 138 0.0
144 0 139 0.0
145 0 139 0.0
146 0 140 0.0
147 0 142 0.0
148 0 144 0.0
149 0 144 0.0
150 0 147 0.0
151 0 147 0.0
152 0 147 0.0
153 0 147 0.0
154 0 150 0.0
155 0 150 0.0
156 0 150 0.0
157 0 151 0.0
158 0 153 0.0
159 0 154 0.0
160 0 155 0.0
161 0 157 0.0
162 0 158 0.0
163 0 158 0.0
164 0 158 0.0
165 0 159 0.0
166 0 160 0.0
167 0 161 0.0
168 0 162 0.0
169 0 163 0.0
170 0 163 0.0
171 0 164 0.0
172 0 166 0.0
173 0 167 0.0
174 0 169 0.0
175 0 171 0.0
176 0 171 0.0
177 0 172 0.0
178 0 172 0.0
179 0 173 0.0
180 0 174 0.0
181 0 174 0.0
182 0 176 0.0
183 0 177 0.0
184 0 180 0.0
185 0 181 0.0
186 0 182 0.0
187 0 182 0.0
188 0 183 0.0
189 0 184 0.0
190 0 184 0.0
191 0 185 0.0
192 0 186 0.0
193 0 187 0.0
194 0 189 0.0
195 0 189 0.0
196 0 189 0.0
197 0 190 0.0
198 0 192 0.0
199 0 193 0.0
200 0 195 0.0
201 0 195 0.0
202 0 195 0.0
203 0 196 0.0
204 0 197 0.0
205 0 197 0.0
206 0 199 0.0
207 0 201 0.0
208 0 202 0.0
209 0 202 0.0
210 0 204 0.0
211 0 205 0.0
212 0 207 0.0
213 0 208 0.0
214 0 210 0.0
215 0 211 0.0
216 0 212 0.0
217 0 211 0.0
218 0 211 0.0
219 0 211 0.0
220 0 213 0.0
221 0 214 0.0
222 0 216 0.0
223 0 216 0.0
224 0 218 0.0
225 0 218 0.0
226 0 220 0.0
227 0 220 0.0
228 0 221 0.0
229 0 222 0.0
230 0 222 0.0
231 0 224 0.0
232 0 225 0.0
233 0 227 0.0
234 0 229 0.0
235 0 231 0.0
236 0 232 0.0
237 0 232 0.0
238 0 233 0.0
239 0 234 0.0
240 0 234 0.0
241 0 234 0.0
242 0 235 0.0
243 0 235 0.0
244 0 236 0.0
245 0 237 0.0
246 0 238 0.0
247 0 238 0.0
248 0 238 0.0
249 0 239 0.0
250 0 239 0.0
251 0 239 0.0
252 0 240 0.0
253 0 241 0.0
254 0 242 0.0
255 0 243 0.0
256 0 243 0.0
257 0 243 0.0
258 0 244 0.0
259 0 245 0.0
260 0 247 0.0
261 0 248 0.0
262 0 250 0.0
263 0 250 0.0
264 0 253 0.0
265 0 253 0.0
266 0 253 0.0
267 0 255 0.0
268 0 257 0.0
269 0 258 0.0
270 0 260 0.0
271 0 261 0.0
272 0 262 0.0
273 0 263 0.0
274 0 264 0.0
275 0 268 0.0
276 0 269 0.0
277 0 272 0.0
278 0 274 0.0
279 0 279 0.0
280 0 280 0.0
281 0 281 0.0
282 0 281 0.0
283 0 280 0.0
284 0 280 0.0
285 0 280 0.0
286 0 279 0.0
287 33 281 0.11743772241992882
288 33 280 0.11785714285714285
289 33 280 0.11785714285714285
290 33 280 0.11785714285714285
291 33 282 0.11702127659574468
292 33 282 0.11702127659574468
293 33 282 0.11702127659574468
294 33 282 0.11702127659574468
295 33 282 0.11702127659574468
296 33 282 0.11702127659574468
297 33 285 0.11578947368421053
298 33 286 0.11538461538461539
299 33 286 0.11538461538461539
300 33 287 0.11498257839721254
301 33 287 0.11498257839721254
302 33 288 0.11458333333333333
303 33 289 0.11418685121107267
304 33 290 0.11379310344827587
305 33 291 0.1134020618556701
306 33 293 0.11262798634812286
307 34 294 0.11564625850340136
308 34 296 0.11486486486486487
309 34 296 0.11486486486486487
310 34 298 0.11409395973154363
311 34 300 0.11333333333333333
312 34 303 0.11221122112211221
313 34 303 0.11221122112211221
314 34 305 0.11147540983606558
315 34 308 0.11038961038961038
316 34 310 0.10967741935483871
317 34 312 0.10897435897435898
318 34 313 0.10862619808306709
319 34 314 0.10828025477707007
320 34 314 0.10828025477707007
321 34 315 0.10793650793650794
322 34 317 0.10725552050473186
323 34 317 0.10725552050473186
324 34 318 0.1069182389937107
325 34 319 0.10658307210031348
326 34 320 0.10625
327 34 321 0.1059190031152648
328 34 321 0.1059190031152648
329 34 321 0.1059190031152648
330 34 322 0.10559006211180125
331 34 322 0.10559006211180125
332 34 323 0.10526315789473684
333 34 323 0.10526315789473684
334 34 326 0.10429447852760736
335 34 326 0.10429447852760736
336 34 326 0.10429447852760736
337 34 325 0.10461538461538461
338 34 326 0.10429447852760736
339 34 326 0.10429447852760736
340 34 327 0.10397553516819572
341 34 327 0.10397553516819572
342 34 326 0.10429447852760736
343 34 327 0.10397553516819572
344 34 327 0.10397553516819572
345 34 325 0.10461538461538461
346 34 326 0.10429447852760736
347 34 325 0.10461538461538461
348 34 325 0.10461538461538461
349 34 329 0.1033434650455927
350 34 328 0.10365853658536585
351 34 329 0.1033434650455927
352 34 332 0.10240963855421686
353 34 333 0.1021021021021021
354 34 333 0.1021021021021021
355 34 333 0.1021021021021021
356 34 335 0.10149253731343283
357 34 335 0.10149253731343283
358 34 334 0.10179640718562874
359 34 333 0.1021021021021021
360 34 332 0.10240963855421686
361 34 332 0.10240963855421686
362 34 333 0.1021021021021021
363 34 333 0.1021021021021021
364 34 334 0.10179640718562874
365 34 336 0.10119047619047619
366 34 336 0.10119047619047619
367 34 336 0.10119047619047619
368 34 337 0.10089020771513353
369 34 338 0.10059171597633136
370 34 339 0.10029498525073746
371 34 339 0.10029498525073746
372 34 340 0.1
373 34 339 0.10029498525073746
374 34 339 0.10029498525073746
375 34 339 0.10029498525073746
376 34 339 0.10029498525073746
377 34 339 0.10029498525073746
378 34 340 0.1
379 34 340 0.1
380 34 340 0.1
381 34 340 0.1
382 34 341 0.09970674486803519
383 34 342 0.09941520467836257
384 34 345 0.09855072463768116
385 34 347 0.09798270893371758
386 34 348 0.09770114942528736
387 34 348 0.09770114942528736
388 34 350 0.09714285714285714
389 34 352 0.09659090909090909
390 34 352 0.09659090909090909
391 34 354 0.096045197740113
392 34 353 0.09631728045325778
393 34 354 0.096045197740113
394 34 354 0.096045197740113
395 34 353 0.09631728045325778
396 34 352 0.09659090909090909
397 34 353 0.09631728045325778
398 34 353 0.09631728045325778
399 34 354 0.096045197740113
400 34 357 0.09523809523809523
401 34 356 0.09550561797752809
402 34 359 0.0947075208913649
403 34 360 0.09444444444444444
404 34 360 0.09444444444444444
405 34 360 0.09444444444444444
406 34 360 0.09444444444444444
407 34 359 0.0947075208913649
408 34 359 0.0947075208913649
409 34 359 0.0947075208913649
410 34 360 0.09444444444444444
411 34 361 0.09418282548476455
412 34 365 0.09315068493150686
413 34 365 0.09315068493150686
414 34 366 0.09289617486338798
415 34 366 0.09289617486338798
416 34 366 0.09289617486338798
417 34 364 0.09340659340659341
418 34 363 0.09366391184573003
419 34 362 0.09392265193370165
420 34 361 0.09418282548476455
421 34 361 0.09418282548476455
422 34 362 0.09392265193370165
423 34 361 0.09418282548476455
424 34 359 0.0947075208913649
425 34 359 0.0947075208913649
426 34 361 0.09418282548476455
427 34 360 0.09444444444444444
428 34 362 0.09392265193370165
429 34 364 0.09340659340659341
430 34 365 0.09315068493150686
431 34 366 0.09289617486338798
432 34 366 0.09289617486338798
433 34 367 0.09264305177111716
434 34 367 0.09264305177111716
435 34 368 0.09239130434782608
436 34 369 0.0921409214092141
437 34 369 0.0921409214092141
438 34 371 0.09164420485175202
439 34 372 0.0913978494623656
440 34 373 0.09115281501340483
441 34 374 0.09090909090909091
442 34 374 0.09090909090909091
443 34 374 0.09090909090909091
444 34 374 0.09090909090909091
445 34 373 0.09115281501340483
446 34 372 0.0913978494623656
447 34 374 0.09090909090909091
448 34 372 0.0913978494623656
449 34 373 0.09115281501340483
450 34 371 0.09164420485175202
451 34 371 0.09164420485175202
452 34 371 0.09164420485175202
453 34 370 0.0918918918918919
454 34 372 0.0913978494623656
455 34 373 0.09115281501340483
456 34 372 0.0913978494623656
457 34 374 0.09090909090909091
458 34 374 0.09090909090909091
459 34 376 0.09042553191489362
460 34 376 0.09042553191489362
461 34 376 0.09042553191489362
462 34 376 0.09042553191489362
463 34 377 0.09018567639257294
464 34 376 0.09042553191489362
465 34 377 0.09018567639257294
466 34 378 0.08994708994708994
467 34 378 0.08994708994708994
468 34 379 0.08970976253298153
469 34 380 0.08947368421052632
470 34 379 0.08970976253298153
471 34 380 0.08947368421052632
472 34 380 0.08947368421052632
473 34 380 0.08947368421052632
474 34 382 0.08900523560209424
475 34 382 0.08900523560209424
476 34 384 0.08854166666666667
477 34 385 0.08831168831168831
478 34 386 0.08808290155440414
479 34 385 0.08831168831168831
480 34 386 0.08808290155440414
481 34 386 0.08808290155440414
482 34 388 0.08762886597938144
483 34 389 0.08740359897172237
484 34 389 0.08740359897172237
485 34 389 0.08740359897172237
486 34 389 0.08740359897172237
487 34 389 0.08740359897172237
488 34 388 0.08762886597938144
489 34 390 0.08717948717948718
490 34 390 0.08717948717948718
491 34 390 0.08717948717948718
492 34 391 0.08695652173913043
493 34 391 0.08695652173913043
494 34 392 0.08673469387755102
495 34 394 0.08629441624365482
496 34 395 0.08607594936708861
497 34 396 0.08585858585858586
498 34 395 0.08607594936708861
499 34 395 0.08607594936708861
500 34 395 0.08607594936708861
501 34 393 0.08651399491094147
